Course Code,Section Code,Instructor,Semester,Comment Type,Comment Text,Normalized Name
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,Na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,...,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,A .,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Course Text,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,...,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,none,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,none,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,none,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,None,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,None,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,videos n .,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,N/A,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,None,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,none,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,None,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,Na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,None,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,none,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Resources,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,.,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,excellent,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,n/a,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Na,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,EXCELLENT,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,C .,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,excellent,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,good,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,excellent,muendo daniel
FIC4050,A,"muendo, daniel",Summer Semester 2019 (UNDG),Overall,Excellent,muendo daniel
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,Practicals .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,practical practical classes All Practical everything Lab work .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,teaching The concepts.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,Exams .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Weaknesses,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,-- teach slower and do less coding - nothing Coding Sections with indepth concepts of python nothing .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,GOOD,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,a .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,ok,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,fair,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Useful .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,fair,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,- .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Resources,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,She's a great and experienced lecturer.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,- Great!!!,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,I personally did not enjoy her teaching method as too much was going on in such a short time span .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Overall,Excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,all very,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,Can't think of anything The flow of how the instructor was teaching .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,N/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,The use of real life examples and the teaching methodology makes the class very interesting and fun.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Strengths,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,why because coding requires active reading and yes there was the course text but it is not as related to what was taught on the day.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,The pace she uses to teach is a little bit first.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,None,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,none,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,NA,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Through a .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,to identify the expectations and in this way i could improve on all my mistakes.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,Fine No comment .,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Suggestions,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,"very challenging course, brilliant lecturer but i wish the two worlds would meet sometime for balance .",mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/a,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,N/A,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,.,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Na,mutanu leah
APT3010,A,"mutanu, leah",Summer Semester 2019 (UNDG),Course Text,Good,mutanu leah
